reporting_organisation,funding_source,project_status,governorate,district,sub_district,community,neighbourhood,camp_name,admin1pcode,admin2pcode,admin3pcode,admin4pcode,neighbourhood_pcode,location_pcode,location_other,village_camps,latitude_y,longitude_x,cluster,response_type,families,female_headed_hh,beneficiaries,men_18_60,women_18_60,boys_18,girls_18,elderly_males_60,elderly_females_60,idps,host_communities,returnees,pwds,previously_assisted,newly_assisted,conditionality,restrictions,cash_delivery_mechanism,voucher_delivery_mechanism,currency,transfer_value,transfer_frequency,num_payments,fx_rate,total_value_per_hh,total_usd,targeting_criteria,start_date,distribution_date,comments,month_of_activity,abbreviation,implementing_partner,activity,source
NA,ECHO,Completed,Idleb,Harim,Dana,Sarmada,NA,Faheel Alez/ فحيل العز,SY07,SY0703,SY070301,C4121,NA,CP000662,NA,NA,36.186604,36.723929,Multipurpose - One time,Earthquake,53,14.310000000000002,265,34.45,71.55000000000001,74.2,84.8,NA,NA,265,NA,NA,40,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,7950,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Idleb,Harim,Dana,Sarmada,NA,Al Gadakah/ الغدقة,SY07,SY0703,SY070301,C4121,NA,CP001637,NA,NA,36.186604,36.723929,Multipurpose - One time,Earthquake,12,3.2400000000000007,60,7.800000000000001,16.200000000000003,16.8,19.2,NA,NA,60,NA,NA,9,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,1800,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Idleb,Harim,Dana,Babisqa,NA,الموسى/ Al-Mousa,SY07,SY0703,SY070301,C6755,NA,CP001054,NA,NA,36.216388,36.689505,Multipurpose - One time,Earthquake,17,4.590000000000001,85,11.05,22.950000000000003,23.8,27.2,NA,NA,85,NA,NA,13,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,2550,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Idleb,Harim,Dana,Babisqa,NA,عباد الرحمن / Ebad Alrahman,SY07,SY0703,SY070301,C6755,NA,CP001056,NA,NA,36.216388,36.689505,Multipurpose - One time,Earthquake,24,6.480000000000001,120,15.600000000000001,32.400000000000006,33.6,38.4,NA,NA,120,NA,NA,18,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,3600,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Idleb,Harim,Dana,Babisqa,NA,شير مغار / Sheer Mghar,SY07,SY0703,SY070301,C6755,NA,CP001057,NA,NA,36.216388,36.689505,Multipurpose - One time,Earthquake,4,1.08,20,2.6,5.4,5.6000000000000005,6.4,NA,NA,20,NA,NA,3,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,600,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Idleb,Harim,Dana,Babisqa,NA,NA,SY07,SY0703,SY070301,C6755,NA,NA,Nasaem Alsham / نسائم الشام,camp,36.216388,36.689505,Multipurpose - One time,Earthquake,10,2.7,50,6.5,13.5,14.000000000000002,16,NA,NA,50,NA,NA,8,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,1500,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Idleb,Harim,Dana,Babisqa,NA,Baskala  / بسقلا,SY07,SY0703,SY070301,C6755,NA,CP001055,NA,NA,36.216388,36.689505,Multipurpose - One time,Earthquake,4,1.08,20,2.6,5.4,5.6000000000000005,6.4,NA,NA,20,NA,NA,3,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,600,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Idleb,Harim,Dana,Babisqa,NA,NA,SY07,SY0703,SY070301,C6755,NA,NA,Kun Amalan / كن أملا,camp,36.216388,36.689505,Multipurpose - One time,Earthquake,3,0.8100000000000002,15,1.9500000000000002,4.050000000000001,4.2,4.8,NA,NA,15,NA,NA,2,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,450,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Jebel Saman,Atareb,Babka,NA,NA,SY02,SY0200,SY020001,C1021,NA,NA,التويم,camp,36.14206,36.753668,Multipurpose - One time,Earthquake,369,99.63000000000001,1845,239.85,498.15000000000003,516.6,590.4,NA,NA,1845,NA,NA,277,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,55350,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Idleb,Harim,Dana,Sarmada,NA,Jabal Alzawya(Alkanjo)/جبل الزاوية (الكنجو),SY07,SY0703,SY070301,C4121,NA,CP001574,NA,NA,36.186604,36.723929,Multipurpose - One time,Earthquake,28,7.560000000000001,140,18.2,37.800000000000004,39.2,44.800000000000004,NA,NA,140,NA,NA,21,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,4200,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Idleb,Harim,Dana,Sarmada,NA,Al Imdad/ الامداد,SY07,SY0703,SY070301,C4121,NA,CP000197,NA,NA,36.186604,36.723929,Multipurpose - One time,Earthquake,13,3.5100000000000002,65,8.450000000000001,17.55,18.200000000000003,20.8,NA,NA,65,NA,NA,10,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,1950,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Idleb,Harim,Dana,Sarmada,NA,Al Diaa 2  / الضياء 2,SY07,SY0703,SY070301,C4121,NA,CP000699,NA,NA,36.186604,36.723929,Multipurpose - One time,Earthquake,5,1.35,25,3.25,6.75,7.000000000000001,8,NA,NA,25,NA,NA,4,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,750,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Jebel Saman,Atareb,Babka,NA,NA,SY02,SY0200,SY020001,C1021,NA,NA,الخيرات,camp,36.14206,36.753668,Multipurpose - One time,Earthquake,18,4.86,90,11.700000000000001,24.3,25.200000000000003,28.8,NA,NA,90,NA,NA,14,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,2700,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,تجمع الوفا,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,85,22.950000000000003,425,55.25,114.75000000000001,119.00000000000001,136,NA,NA,425,NA,NA,64,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,12750,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,مخيم كراج السرفيس (تجمع أبناء جبل الزاوية),camp,36.511094,36.865523,Multipurpose - One time,Earthquake,9,2.43,45,5.8500000000000005,12.15,12.600000000000001,14.4,NA,NA,45,NA,NA,7,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,1350,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,تجمع صالة خيرات الشام,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,67,18.09,335,43.550000000000004,90.45,93.80000000000001,107.2,NA,NA,335,NA,NA,50,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,10050,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,مركز ام فيدان,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,31,8.370000000000001,155,20.150000000000002,41.85,43.400000000000006,49.6,NA,NA,155,NA,NA,23,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,4650,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,تجمع شهداء جنديرس,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,138,37.260000000000005,690,89.7,186.3,193.20000000000002,220.8,NA,NA,690,NA,NA,104,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,20700,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,تجمع الحديقة خلف مجمع الخير,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,46,12.420000000000002,230,29.900000000000002,62.1,64.4,73.60000000000001,NA,NA,230,NA,NA,35,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,6900,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,جانب المركز الثقافي (النور),camp,36.511094,36.865523,Multipurpose - One time,Earthquake,40,10.8,200,26,54,56.00000000000001,64,NA,NA,200,NA,NA,30,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,6000,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,المركز الثقافي,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,35,9.450000000000001,175,22.75,47.25,49.00000000000001,56,NA,NA,175,NA,NA,26,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,5250,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,ايواء حديقة المحمودية,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,90,24.300000000000004,450,58.5,121.50000000000001,126.00000000000001,144,NA,NA,450,NA,NA,68,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,13500,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,قرية جود,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,107,28.890000000000004,535,69.55,144.45000000000002,149.8,171.20000000000002,NA,NA,535,NA,NA,80,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,16050,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,ايواء مدرسة الاتحاد,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,10,2.7,50,6.5,13.5,14.000000000000002,16,NA,NA,50,NA,NA,8,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,1500,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,إيواء مدرسة زكريا حبش,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,37,9.990000000000002,185,24.05,49.95,51.800000000000004,59.2,NA,NA,185,NA,NA,28,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,5550,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,مدرسة ميسلون,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,92,24.840000000000003,460,59.800000000000004,124.2,128.8,147.20000000000002,NA,NA,460,NA,NA,69,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,13800,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,مخيم ساخة البازار,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,305,82.35000000000001,1525,198.25,411.75,427.00000000000006,488,NA,NA,1525,NA,NA,229,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,45750,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,صيوان حوران,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,25,6.75,125,16.25,33.75,35,40,NA,NA,125,NA,NA,19,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,3750,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
NA,ECHO,Completed,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,تجمع سنابل الخير 4,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,30,8.1,150,19.5,40.5,42.00000000000001,48,NA,NA,150,NA,NA,23,NA,NA,Conditional - Other,Voucher - Unrestricted,NA,Paper voucher,USD,150,NA,1,1,150,4500,Vulnerability-based,2023-03-01,2023-03-25,NA,2023-03-31,SHAFAK,Shafak Organization (SO),Cash Response,4ws
HIHFAD,WVI,Planned,Aleppo,Afrin,Jandairis,Jandairis,NA,NA,SY02,SY0203,SY020302,C1426,NA,NA,Al nour,camp,NA,NA,Multipurpose - One time,Earthquake,95,NA,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,TRY,2850,NA,1,19,150,14250,Blanket,2023-04-12,2023-04-12,NA,2023-04-30,HIHFAD,Hand in Hand for Aid and Development,Cash Response,4ws
HIHFAD,WVI,Planned,Aleppo,Afrin,Jandairis,Jandairis,NA,NA,SY02,SY0203,SY020302,C1426,NA,NA,Madaya/مدايا,camp,NA,NA,Multipurpose - One time,Earthquake,80,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,TRY,2850,NA,1,19,150,12000,Blanket,2023-04-12,2023-04-12,NA,2023-05-01,HIHFAD,Hand in Hand for Aid and Development,Cash Response,4ws
HIHFAD,WVI,Planned,Aleppo,Afrin,Jandairis,Jandairis,NA,NA,SY02,SY0203,SY020302,C1426,NA,NA,Iywa Sandanki/إيواء سنديانكة,camp,NA,NA,Multipurpose - One time,Earthquake,40,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,TRY,2850,NA,1,19,150,6000,Blanket,2023-04-13,2023-04-13,NA,2023-05-02,HIHFAD,Hand in Hand for Aid and Development,Cash Response,4ws
HIHFAD,WVI,Planned,Aleppo,Afrin,Jandairis,Jandairis,NA,NA,SY02,SY0203,SY020302,C1426,NA,NA,Al Rahman/الرحمن,camp,NA,NA,Multipurpose - One time,Earthquake,120,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,TRY,2850,NA,1,19,150,18000,Blanket,2023-04-13,2023-04-13,NA,2023-05-03,HIHFAD,Hand in Hand for Aid and Development,Cash Response,4ws
HIHFAD,WVI,Planned,Aleppo,Afrin,Jandairis,Jandairis,NA,NA,SY02,SY0203,SY020302,C1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HIHFAD,Hand in Hand for Aid and Development,Cash Response,4ws
CBRTWG-046,NPA,Completed,Aleppo,Jebel Saman,Atareb,Atareb,NA,NA,SY02,SY0200,SY020001,C1022,NA,NA,NA,NA,NA,NA,Multipurpose - One time,Earthquake,75,3,259,34,23,112,90,NA,NA,33,42,0,NA,No,Yes,Unconditional,Cash - Unrestricted,Direct from organisation,N/A,TRY,2850,NA,1,19,150,11250,Blanket,2023-03-01,2023-04-15,NA,2023-03-31,MAS,MASRRAT,Cash Response,4ws
CBRTWG-046,NPA,Completed,Aleppo,A'zaz,Suran,Suran (Suran),NA,NA,SY02,SY0204,SY020405,C1664,NA,NA,NA,NA,NA,NA,Multipurpose - One time,Earthquake,75,16,519,109,102,155,153,NA,NA,62,13,0,NA,No,Yes,Unconditional,Cash - Unrestricted,Direct from organisation,N/A,TRY,2850,NA,1,19,150,11250,Blanket,2023-03-01,2023-04-15,NA,2023-03-31,MAS,MASRRAT,Cash Response,4ws
CBRTWG-046,NPA,Completed,Idleb,Harim,Salqin,Salqin,NA,NA,SY07,SY0703,SY070302,C4140,NA,NA,NA,NA,NA,NA,Multipurpose - One time,Earthquake,390,32,1914,438,450,510,516,NA,NA,97,293,0,NA,No,Yes,Unconditional,Cash - Unrestricted,Direct from organisation,N/A,TRY,2850,NA,1,19,150,58500,Blanket,2023-03-01,2023-04-15,NA,2023-03-31,MAS,MASRRAT,Cash Response,4ws
CBRTWG-046,SCHF,Planned,Aleppo,Jebel Saman,Atareb,Kafr Karmin (co),NA,NA,SY02,SY0200,SY020001,C1035,NA,NA,NA,NA,NA,NA,NA,HRP,30,5,188,28,34,65,61,5,4,15,15,0,4,No,Yes,Conditional - Cash For Work,Cash - Unrestricted,Direct from organisation,N/A,TRY,NA,NA,NA,NA,NA,NA,Blanket,2023-04-01,2023-05-31,NA,2023-04-30,MAS,MASRRAT,Cash Response,4ws
NA,World Vision Syria Response,Completed,Idleb,Harim,Dana,Dana (Dana),NA,NA,SY07,SY0703,SY070301,C4126,NA,NA,NA,village,36.213601,36.76958,Multipurpose - One time,Earthquake,430,NA,2580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,64500,Vulnerability-based,2023-02-23,2023-02-23,NA,2023-02-28,WVI,World Vision International (WVI),Cash Response,4ws
NA,World Vision Syria Response,Completed,Idleb,Harim,Dana,Dana (Dana),NA,NA,SY07,SY0703,SY070301,C4126,NA,NA,NA,village,36.213601,36.76958,Multipurpose - One time,Earthquake,430,NA,2580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,64500,Vulnerability-based,2023-02-23,2023-02-23,NA,2023-02-28,WVI,World Vision International (WVI),Cash Response,4ws
NA,World Vision Syria Response,Completed,Idleb,Harim,Harim,Harim,NA,NA,SY07,SY0703,SY070300,C4115,NA,NA,NA,village,36.212594,36.520746,Multipurpose - One time,Earthquake,197,NA,1182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,29550,Vulnerability-based,2023-02-24,2023-02-24,NA,2023-02-28,WVI,World Vision International (WVI),Cash Response,4ws
NA,World Vision Syria Response,Completed,Idleb,Harim,Dana,Termanin,NA,NA,SY07,SY0703,SY070301,C4125,NA,NA,NA,village,36.228402,36.815206,Multipurpose - One time,Earthquake,349,NA,2094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,52350,Vulnerability-based,2023-02-24,2023-02-24,NA,2023-02-28,WVI,World Vision International (WVI),Cash Response,4ws
NA,World Vision Syria Response,Completed,Idleb,Harim,Dana,Burdaqly,NA,NA,SY07,SY0703,SY070301,C6693,NA,NA,NA,village,36.21333,36.73179,Multipurpose - One time,Earthquake,192,NA,1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,28800,Vulnerability-based,2023-02-25,2023-02-25,NA,2023-02-28,WVI,World Vision International (WVI),Cash Response,4ws
NA,World Vision Syria Response,Completed,Idleb,Harim,Dana,Dana (Dana),NA,NA,SY07,SY0703,SY070301,C4126,NA,NA,NA,village,36.213601,36.76958,Multipurpose - One time,Earthquake,410,NA,2460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,61500,Vulnerability-based,2023-02-25,2023-02-25,NA,2023-02-28,WVI,World Vision International (WVI),Cash Response,4ws
HIH,World Vision Syria Response,Planned,Aleppo,Afrin,Jandairis,Jandairis,NA,Hamza1.2.3,SY02,SY0203,SY020302,C1426,NA,NA,NA,camp,36.392488,36.689563,Multipurpose - One time,Earthquake,255,NA,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,38250,Vulnerability-based,2023-04-26,2023-04-26,NA,2023-04-30,WVI,World Vision International (WVI),Cash Response,4ws
HIH,World Vision Syria Response,Planned,Aleppo,Afrin,Jandairis,Jandairis,NA,Asem,SY02,SY0203,SY020302,C1426,NA,NA,NA,camp,36.392488,36.689563,Multipurpose - One time,Earthquake,75,NA,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,11250,Vulnerability-based,2023-04-27,2023-04-27,NA,2023-04-30,WVI,World Vision International (WVI),Cash Response,4ws
HIH,World Vision Syria Response,Planned,Aleppo,Afrin,Jandairis,Jandairis,NA,Rofaida,SY02,SY0203,SY020302,C1426,NA,NA,NA,camp,36.392488,36.689563,Multipurpose - One time,Earthquake,33,NA,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,4950,Vulnerability-based,2023-04-27,2023-04-27,NA,2023-04-30,WVI,World Vision International (WVI),Cash Response,4ws
HIH,World Vision Syria Response,Planned,Aleppo,Afrin,Jandairis,Kharzan,NA,NA,SY02,SY0203,SY020302,C1432,NA,NA,NA,village,36.471991,36.734461,Multipurpose - One time,Earthquake,48,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,7200,Vulnerability-based,2023-04-27,2023-04-27,NA,2023-04-30,WVI,World Vision International (WVI),Cash Response,4ws
HIH,World Vision Syria Response,Planned,Aleppo,Afrin,Jandairis,Jandairis,NA,Ref'atiea,SY02,SY0203,SY020302,C1426,NA,NA,NA,camp,36.392488,36.689563,Multipurpose - One time,Earthquake,60,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,9000,Vulnerability-based,2023-04-27,2023-04-27,NA,2023-04-30,WVI,World Vision International (WVI),Cash Response,4ws
HIH,World Vision Syria Response,Planned,Aleppo,Afrin,Jandairis,Al Mansourah,NA,NA,SY02,SY0203,SY020302,NA,NA,NA,NA,village,NA,NA,Multipurpose - One time,Earthquake,90,NA,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,13500,Vulnerability-based,2023-04-27,2023-04-27,NA,2023-04-30,WVI,World Vision International (WVI),Cash Response,4ws
HIH,World Vision Syria Response,Planned,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,Sabroun Camp,SY02,SY0203,SY020300,C1366,NA,NA,NA,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,120,NA,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,18000,Vulnerability-based,2023-04-28,2023-04-28,NA,2023-04-30,WVI,World Vision International (WVI),Cash Response,4ws
HIH,World Vision Syria Response,Planned,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,Abo Haider Camp,SY02,SY0203,SY020300,C1366,NA,NA,NA,camp,36.511094,36.865523,Multipurpose - One time,Earthquake,165,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,N/A,USD,150,NA,1,1,150,24750,Vulnerability-based,2023-04-28,2023-04-28,NA,2023-04-30,WVI,World Vision International (WVI),Cash Response,4ws
