hub,intervention_type,donor,report_date,distribution_date,planned_implemented,implementing_partner,activity,regularity,duration_assistance,quantity,unit,families,beneficiaries,rapid_assessment,governorate,district,sub_district,community,village_camps,camp_name,reception_centre_name,admin1pcode,admin2pcode,admin3pcode,admin4pcode,longitude_x,latitude_y,location_pcode,abbreviation
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,2,10,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al-Karkat Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,13,65,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Jabal Kelly Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,1,5,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Kawkab Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,11,55,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Shqaiq Alnuman Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,2,10,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Talmenes Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,10,50,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Abad Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,3,15,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Tuba Alshmoukh Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,9,45,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Tajmae Ahl mork Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,60,300,Yes,Idleb,Idleb,Maaret Tamsrin,Ma'arrat Tamasrin,In the Village,NA,NA,SY07,SY0700,SY070005,C3947,36.672724,36.013896,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,20,100,Yes,Idleb,Idleb,Maaret Tamsrin,Kafr Jales,In the Village,NA,NA,SY07,SY0700,SY070005,C3945,36.614218,35.975873,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,10,50,Yes,Idleb,Idleb,Maaret Tamsrin,Bir Al Tayeb,In the Village,NA,NA,SY07,SY0700,SY070005,C8438,36.569887,36.009792,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,10,50,Yes,Idleb,Idleb,Maaret Tamsrin,Bhora,In the Village,NA,NA,SY07,SY0700,SY070005,C3937,36.603157,35.996993,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,3,15,Yes,Aleppo,Afrin,Bulbul,Bali - Koy,In the Village,NA,NA,SY02,SY0203,SY020301,C1407,36.835568,36.786385,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,75,375,Yes,Aleppo,Afrin,Bulbul,Bulbul,In the Village,NA,NA,SY02,SY0203,SY020301,C1391,36.819347,36.769656,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,12,60,Yes,Aleppo,Afrin,Bulbul,Zfnek,In the Village,NA,NA,SY02,SY0203,SY020301,C6396,36.789733,36.686444,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,12,60,Yes,Aleppo,Afrin,Bulbul,Khalil - Khleilak,In the Village,NA,NA,SY02,SY0203,SY020301,C1404,36.806778,36.694192,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,15,75,Yes,Aleppo,Afrin,Bulbul,Sagher - Sagher Oba Si,In the Village,NA,NA,SY02,SY0203,SY020301,C1405,36.780396,36.702701,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,32,160,Yes,Aleppo,Afrin,Bulbul,Bulbul,In the Village,NA,NA,SY02,SY0203,SY020301,C1391,36.819347,36.769656,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,19,95,Yes,Aleppo,Afrin,Bulbul,Dik,In the Village,NA,NA,SY02,SY0203,SY020301,C1398,36.771902,36.68495,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,10,50,Yes,Aleppo,Afrin,Bulbul,Ashani,In the Village,NA,NA,SY02,SY0203,SY020301,C1411,36.784258,36.695954,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,6,30,Yes,Aleppo,Afrin,Bulbul,Sheikh Khoraz,In the Village,NA,NA,SY02,SY0203,SY020301,C1410,36.889071,36.733497,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,10,50,Yes,Aleppo,Afrin,Bulbul,Ali Jaru,In the Village,NA,NA,SY02,SY0203,SY020301,C8286,36.871431,36.743163,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,6,30,Yes,Aleppo,Afrin,Bulbul,Hafatro,In the Village,NA,NA,SY02,SY0203,SY020301,C8289,36.910597,36.750149,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,6,30,Yes,Aleppo,Afrin,Bulbul,Za'ra,In the Village,NA,NA,SY02,SY0203,SY020301,C1406,36.803246,36.785448,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,4,20,Yes,Aleppo,Afrin,Bulbul,Ali Elatrash - Olikar,In the Village,NA,NA,SY02,SY0203,SY020301,C1408,36.783877,36.790231,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,40,200,Yes,Aleppo,Afrin,Bulbul,Khader,In the Village,NA,NA,SY02,SY0203,SY020301,C1394,36.794874,36.746339999999996,NA,GOAL
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-03-22T00:00:00Z,Implemented,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,97,485,Yes,Idleb,Harim,Dana,Deir Hassan - Darhashan,In the Village,Darhasan village,NA,SY07,SY0703,SY070301,C4129,36.762754,36.233725,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-03-22T00:00:00Z,Implemented,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,250,1250,Yes,Idleb,Harim,Dana,Aqrabat (Dana),In the Village,Tal Elkarame,NA,SY07,SY0703,SY070301,C4127,36.70786,36.269945,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-04-03T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,47,235,Yes,Aleppo,Jebel Saman,Atareb,Babka,In the Camp,Kamoneh/إيواء الحرمين,NA,SY02,SY0200,SY020001,C1021,36.753668,36.14206,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-04-03T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,40,195,Yes,Idleb,Harim,Dana,Dana (Dana),In the Camp,مخيم ارنبا,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-04-03T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,10,50,Yes,Idleb,Harim,Dana,Dana (Dana),In the Camp,مخيم افاميا,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-04-03T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,17,85,Yes,Idleb,Harim,Dana,Dana (Dana),In the Camp,مخيم افاميا الجبل,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-04-03T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,10,20,Yes,Idleb,Harim,Dana,Dana (Dana),In the Camp,مخيم الامام2,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-03-23T00:00:00Z,Implemented,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,141,705,Yes,Idleb,Harim,Dana,Dana (Dana),In the Camp,مخيم السلطان,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-04-03T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,9,45,Yes,Idleb,Harim,Dana,Dana (Dana),In the Camp,مخيم الغفران,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-04-03T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,17,85,Yes,Idleb,Harim,Dana,Dana (Dana),In the Camp,مخيم القنيطرات,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-04-03T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,52,255,Yes,Idleb,Harim,Dana,Dana (Dana),In the Camp,مخيم الماليزية,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-04-03T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,1,5,Yes,Idleb,Harim,Dana,Dana (Dana),In the Camp,مخيم المنصور,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-04-03T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,10,50,Yes,Idleb,Harim,Dana,Dana (Dana),In the Camp,مخيم نسائم الرحمة,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,IhsanRD
NWS,Earthquake,BHA,2023-03-22T00:00:00Z,2023-03-24T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,1,150,USD,10,50,Yes,Idleb,Jisr-Ash-Shugur,Darkosh,Darkosh,In the Village,NA,NA,SY07,SY0704,SY070402,C4252,36.393373,35.992443,NA,ACTED
NWS,Earthquake,BHA,2023-03-22T00:00:00Z,2023-03-24T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,1,150,USD,10,50,Yes,Idleb,Jisr-Ash-Shugur,Darkosh,Jamiliya (Darkosh),In the Village,NA,NA,SY07,SY0704,SY070402,C4241,36.336876,35.98021,NA,ACTED
NWS,Earthquake,BHA,2023-03-22T00:00:00Z,2023-03-24T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,1,150,USD,10,50,Yes,Idleb,Jisr-Ash-Shugur,Darkosh,Dorriyeh,In the Village,NA,NA,SY07,SY0704,SY070402,C4249,36.309702,35.993141,NA,ACTED
NWS,Earthquake,BHA,2023-03-22T00:00:00Z,2023-03-24T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,1,150,USD,10,50,Yes,Idleb,Jisr-Ash-Shugur,Darkosh,Andnaniyeh - Farjein,In the Village,NA,NA,SY07,SY0704,SY070402,C4248,36.299866,35.977187,NA,ACTED
NWS,Flood,BHA,2023-03-27T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Mercy-USA for Aid and Development (MUSA),Cash Response,One Off Distribution,1,100,USD,43,215,Yes,Idleb,Idleb,Maaret Tamsrin,Haranbush,In the Camp,Muslem care,NA,SY07,SY0700,SY070005,C3943,36.638895,36.074335,NA,Mercy-USA
NWS,Flood,BHA,2023-03-27T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Mercy-USA for Aid and Development (MUSA),Cash Response,One Off Distribution,1,100,USD,67,335,Yes,Idleb,Idleb,Maaret Tamsrin,Haranbush,In the Camp,Hizan,NA,SY07,SY0700,SY070005,C3943,36.638895,36.074335,NA,Mercy-USA
NWS,Flood,BHA,2023-03-27T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Mercy-USA for Aid and Development (MUSA),Cash Response,One Off Distribution,1,100,USD,86,430,Yes,Idleb,Idleb,Maaret Tamsrin,Haranbush,In the Camp,Khatin,NA,SY07,SY0700,SY070005,C3943,36.638895,36.074335,NA,Mercy-USA
NWS,Flood,BHA,2023-03-27T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Mercy-USA for Aid and Development (MUSA),Cash Response,One Off Distribution,1,100,USD,120,600,Yes,Idleb,Idleb,Maaret Tamsrin,Haranbush,In the Camp,Furkan,NA,SY07,SY0700,SY070005,C3943,36.638895,36.074335,NA,Mercy-USA
NWS,Flood,BHA,2023-03-27T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Mercy-USA for Aid and Development (MUSA),Cash Response,One Off Distribution,1,100,USD,108,540,Yes,Idleb,Idleb,Maaret Tamsrin,Haranbush,In the Camp,Shiekh Mustafa,NA,SY07,SY0700,SY070005,C3943,36.638895,36.074335,NA,Mercy-USA
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,277,1385,N/A,Idleb,Idleb,Bennsh,Toum,In the Village,NA,NA,SY07,SY0700,SY070002,C3906,36.749062,35.975305,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,67,335,N/A,Idleb,Idleb,Idleb,Idleb,In the Village,NA,NA,SY07,SY0700,SY070000,C3871,36.635276,35.929008,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,300,1500,N/A,Idleb,Idleb,Idleb,Idleb,In the Village,NA,NA,SY07,SY0700,SY070000,C3871,36.635276,35.929008,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,63,315,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Faheel Alez / فحيل العز,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,16,80,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Al Gadakah / الغدقة,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,20,100,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Al-Mousa / الموسى,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,26,130,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Ebad Alrahman / عباد الرحمن,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,4,20,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Sheer Mghar / شير مغار,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,12,60,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Nasaem Alsham / نسائم الشام,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,4,20,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Baskala / بسقلا,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,3,15,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Kun Amalan / كن أملا,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,389,1945,N/A,Aleppo,Jebel Saman,Atareb,Babka,In the Camp,التويم,NA,SY02,SY0200,SY020001,C1021,36.753668,36.14206,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,29,145,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Jabal Alzawya(Alkanjo) / جبل الزاوية (الكنجو),NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,25,125,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Al Imdad / الامداد,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,6,30,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Al Diaa 2 / الضياء 2,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,20,100,N/A,Aleppo,Jebel Saman,Atareb,Babka,In the Camp,الخيرات,NA,SY02,SY0200,SY020001,C1021,36.753668,36.14206,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,75,375,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع الوفا,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,8,40,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Village,NA,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,8,40,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,مخيم كراج السرفيس (تجمع أبناء جبل الزاوية),NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,1,5,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Village,NA,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,66,330,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع صالة خيرات الشام,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,31,155,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,مركز ام فيدان,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,135,675,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع شهداء جنديرس,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,2,10,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع شهداء جنديرس,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,44,220,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع الحديقة خلف مجمع الخير,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,39,195,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,جانب المركز الثقافي (النور),NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,32,160,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,المركز الثقافي,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,86,430,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,ايواء حديقة المحمودية,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,105,525,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,قرية جود,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,9,45,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,ايواء مدرسة الاتحاد,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-23T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,One Off Distribution,30,150,USD,100,500,Yes,Aleppo,Al Bab,Al Bab,Bazagha,In the Village,NA,NA,SY02,SY0202,SY020200,C1188,37.5661,36.383375,NA,IYD
NWS,Earthquake,ECHO,2023-03-23T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,One Off Distribution,30,150,USD,107,535,Yes,Aleppo,Al Bab,Al Bab,Qabasin,In the Village,NA,NA,SY02,SY0202,SY020200,C1209,37.566282,36.433731,NA,IYD
NWS,Earthquake,ECHO,2023-03-23T00:00:00Z,2023-03-25T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,One Off Distribution,30,150,USD,53,265,Yes,Aleppo,A'zaz,Mare',Mare',In the Village,NA,NA,SY02,SY0204,SY020403,C1643,37.196486,36.482688,NA,IYD
